日期,股票代码,名称,涨跌幅
2011/8/4,'000001,上证指数,0.2074
2011/8/3,'000001,上证指数,-0.0289
2011/8/2,'000001,上证指数,-0.907
2011/8/1,'000001,上证指数,0.076
2011/7/29,'000001,上证指数,-0.2602
2011/7/28,'000001,上证指数,-0.5403
2011/7/27,'000001,上证指数,0.7572
2011/7/26,'000001,上证指数,0.5311
2011/7/25,'000001,上证指数,-2.961
2011/7/22,'000001,上证指数,0.177
2011/7/21,'000001,上证指数,-1.0132
2011/7/20,'000001,上证指数,-0.0993
2011/7/19,'000001,上证指数,-0.6996
2011/7/18,'000001,上证指数,-0.1234
2011/7/15,'000001,上证指数,0.346
2011/7/14,'000001,上证指数,0.5354
2011/7/13,'000001,上证指数,1.4846
2011/7/12,'000001,上证指数,-1.7166
2011/7/11,'000001,上证指数,0.1758
2011/7/8,'000001,上证指数,0.1255
2011/7/7,'000001,上证指数,-0.5768
2011/7/6,'000001,上证指数,-0.2086
2011/7/5,'000001,上证指数,0.1257
2011/7/4,'000001,上证指数,1.9373
2011/7/1,'000001,上证指数,-0.0983
2011/6/30,'000001,上证指数,1.2312
2011/6/29,'000001,上证指数,-1.1133
2011/6/28,'000001,上证指数,0.0352
2011/6/27,'000001,上证指数,0.4377
2011/6/24,'000001,上证指数,2.1561
2011/6/23,'000001,上证指数,1.4694
2011/6/22,'000001,上证指数,0.1072
2011/6/21,'000001,上证指数,0.9625
2011/6/20,'000001,上证指数,-0.816
2011/6/17,'000001,上证指数,-0.8057
2011/6/16,'000001,上证指数,-1.5209
2011/6/15,'000001,上证指数,-0.9014
2011/6/14,'000001,上证指数,1.0984
2011/6/13,'000001,上证指数,-0.1761
2011/6/10,'000001,上证指数,0.0665
2011/6/9,'000001,上证指数,-1.7068
2011/6/8,'000001,上证指数,0.2182
2011/6/7,'000001,上证指数,0.5968
2011/6/3,'000001,上证指数,0.8443
2011/6/2,'000001,上证指数,-1.3993
2011/6/1,'000001,上证指数,0.0036
2011/5/31,'000001,上证指数,1.3713
2011/5/30,'000001,上证指数,-0.1323
2011/5/27,'000001,上证指数,-0.9713
2011/5/26,'000001,上证指数,-0.1902
2011/5/25,'000001,上证指数,-0.9149
2011/5/24,'000001,上证指数,-0.2708
2011/5/23,'000001,上证指数,-2.9348
2011/5/20,'000001,上证指数,-0.039
2011/5/19,'000001,上证指数,-0.4594
2011/5/18,'000001,上证指数,0.701
2011/5/17,'000001,上证指数,0.1301
2011/5/16,'000001,上证指数,-0.765
2011/5/13,'000001,上证指数,0.9475
2011/5/12,'000001,上证指数,-1.3642
2011/5/11,'000001,上证指数,-0.2496
2011/5/10,'000001,上证指数,0.6327
2011/5/9,'000001,上证指数,0.2994
2011/5/6,'000001,上证指数,-0.2965
2011/5/5,'000001,上证指数,0.2229
2011/5/4,'000001,上证指数,-2.2567
2011/5/3,'000001,上证指数,0.7102
2011/4/29,'000001,上证指数,0.8475
2011/4/28,'000001,上证指数,-1.3114
2011/4/27,'000001,上证指数,-0.4618
2011/4/26,'000001,上证指数,-0.8759
2011/4/25,'000001,上证指数,-1.5136
2011/4/22,'000001,上证指数,-0.5336
2011/4/21,'000001,上证指数,0.6528
2011/4/20,'000001,上证指数,0.2666
2011/4/19,'000001,上证指数,-1.9065
2011/4/18,'000001,上证指数,0.223
2011/4/15,'000001,上证指数,0.2593
2011/4/14,'000001,上证指数,-0.2545
2011/4/13,'000001,上证指数,0.9608
2011/4/12,'000001,上证指数,-0.0456
2011/4/11,'000001,上证指数,-0.2401
2011/4/8,'000001,上证指数,0.7351
2011/4/7,'000001,上证指数,0.2182
2011/4/6,'000001,上证指数,1.1441
2011/4/1,'000001,上证指数,1.3421
2011/3/31,'000001,上证指数,-0.9358
2011/3/30,'000001,上证指数,-0.078
2011/3/29,'000001,上证指数,-0.8689
2011/3/28,'000001,上证指数,0.2079
2011/3/25,'000001,上证指数,1.0557
2011/3/24,'000001,上证指数,-0.0601
2011/3/23,'000001,上证指数,1.0049
2011/3/22,'000001,上证指数,0.3439
2011/3/21,'000001,上证指数,0.0774
2011/3/18,'000001,上证指数,0.3309
2011/3/17,'000001,上证指数,-1.1432
2011/3/16,'000001,上证指数,1.1929
2011/3/15,'000001,上证指数,-1.4083
2011/3/14,'000001,上证指数,0.1306
2011/3/11,'000001,上证指数,-0.7895
2011/3/10,'000001,上证指数,-1.4993
2011/3/9,'000001,上证指数,0.0737
2011/3/8,'000001,上证指数,0.1245
2011/3/7,'000001,上证指数,1.8321
2011/3/4,'000001,上证指数,1.3547
2011/3/3,'000001,上证指数,-0.3717
2011/3/2,'000001,上证指数,-0.1751
2011/3/1,'000001,上证指数,0.4773
2011/2/28,'000001,上证指数,0.9202
2011/2/25,'000001,上证指数,-0.0013
2011/2/24,'000001,上证指数,0.5578
2011/2/23,'000001,上证指数,0.2493
2011/2/22,'000001,上证指数,-2.6168
2011/2/21,'000001,上证指数,1.1192
2011/2/18,'000001,上证指数,-0.9283
2011/2/17,'000001,上证指数,0.1049
2011/2/16,'000001,上证指数,0.8505
2011/2/15,'000001,上证指数,0.0036
2011/2/14,'000001,上证指数,2.5397
2011/2/11,'000001,上证指数,0.3252
2011/2/10,'000001,上证指数,1.5897
2011/2/9,'000001,上证指数,-0.8894
2011/2/1,'000001,上证指数,0.2962
2011/1/31,'000001,上证指数,1.3784
2011/1/28,'000001,上证指数,0.1309
2011/1/27,'000001,上证指数,1.4891
2011/1/26,'000001,上证指数,1.1721
2011/1/25,'000001,上证指数,-0.6784
2011/1/24,'000001,上证指数,-0.7209
2011/1/21,'000001,上证指数,1.4058
2011/1/20,'000001,上证指数,-2.9167
2011/1/19,'000001,上证指数,1.8132
2011/1/18,'000001,上证指数,0.0857
2011/1/17,'000001,上证指数,-3.0338
2011/1/14,'000001,上证指数,-1.2862
2011/1/13,'000001,上证指数,0.2271
2011/1/12,'000001,上证指数,0.6155
2011/1/11,'000001,上证指数,0.4384
2011/1/10,'000001,上证指数,-1.6553
2011/1/7,'000001,上证指数,0.5171
2011/1/6,'000001,上证指数,-0.5072
2011/1/5,'000001,上证指数,-0.4927
2011/1/4,'000001,上证指数,1.5872
2010/12/31,'000001,上证指数,1.7576
2010/12/30,'000001,上证指数,0.2925
2010/12/29,'000001,上证指数,0.6783
2010/12/28,'000001,上证指数,-1.7406
2010/12/27,'000001,上证指数,-1.896
2010/12/24,'000001,上证指数,-0.7027
2010/12/23,'000001,上证指数,-0.7881
2010/12/22,'000001,上证指数,-0.9027
2010/12/21,'000001,上证指数,1.7946
2010/12/20,'000001,上证指数,-1.4108
2010/12/17,'000001,上证指数,-0.1518
2010/12/16,'000001,上证指数,-0.456
2010/12/15,'000001,上证指数,-0.5351
2010/12/14,'000001,上证指数,0.1411
2010/12/13,'000001,上证指数,2.8832
2010/12/10,'000001,上证指数,1.0705
2010/12/9,'000001,上证指数,-1.3199
2010/12/8,'000001,上证指数,-0.9498
2010/12/7,'000001,上证指数,0.6539
2010/12/6,'000001,上证指数,0.5188
2010/12/3,'000001,上证指数,-0.0414
2010/12/2,'000001,上证指数,0.7139
2010/12/1,'000001,上证指数,0.1159
2010/11/30,'000001,上证指数,-1.6109
2010/11/29,'000001,上证指数,-0.186
2010/11/26,'000001,上证指数,-0.9165
2010/11/25,'000001,上证指数,1.3401
2010/11/24,'000001,上证指数,1.1192
2010/11/23,'000001,上证指数,-1.9446
2010/11/22,'000001,上证指数,-0.1452
2010/11/19,'000001,上证指数,0.8066
2010/11/18,'000001,上证指数,0.9368
2010/11/17,'000001,上证指数,-1.9237
2010/11/16,'000001,上证指数,-3.9767
2010/11/15,'000001,上证指数,0.9706
2010/11/12,'000001,上证指数,-5.1564
2010/11/11,'000001,上证指数,1.0396
2010/11/10,'000001,上证指数,-0.6266
2010/11/9,'000001,上证指数,-0.7758
2010/11/8,'000001,上证指数,0.9591
2010/11/5,'000001,上证指数,1.3786
2010/11/4,'000001,上证指数,1.846
2010/11/3,'000001,上证指数,-0.4743
2010/11/2,'000001,上证指数,-0.2812
2010/11/1,'000001,上证指数,2.524
2010/10/29,'000001,上证指数,-0.4593
2010/10/28,'000001,上证指数,-0.1491
2010/10/27,'000001,上证指数,-1.4629
2010/10/26,'000001,上证指数,-0.3237
2010/10/25,'000001,上证指数,2.5672
2010/10/22,'000001,上证指数,-0.2846
2010/10/21,'000001,上证指数,-0.6797
2010/10/20,'000001,上证指数,0.0699
2010/10/19,'000001,上证指数,1.5777
2010/10/18,'000001,上证指数,-0.5363
2010/10/15,'000001,上证指数,3.1783
2010/10/14,'000001,上证指数,0.6387
2010/10/13,'000001,上证指数,0.7023
2010/10/12,'000001,上证指数,1.2278
2010/10/11,'000001,上证指数,2.4901
2010/10/8,'000001,上证指数,3.1286
2010/9/30,'000001,上证指数,1.7229
2010/9/29,'000001,上证指数,-0.0259
2010/9/28,'000001,上证指数,-0.6322
2010/9/27,'000001,上证指数,1.4052
2010/9/21,'000001,上证指数,0.1096
2010/9/20,'000001,上证指数,-0.3839
2010/9/17,'000001,上证指数,-0.1451
2010/9/16,'000001,上证指数,-1.8864
2010/9/15,'000001,上证指数,-1.3397
2010/9/14,'000001,上证指数,0.0075
2010/9/13,'000001,上证指数,0.9429
2010/9/10,'000001,上证指数,0.2581
2010/9/9,'000001,上证指数,-1.4447
2010/9/8,'000001,上证指数,-0.1138
2010/9/7,'000001,上证指数,0.0784
2010/9/6,'000001,上证指数,1.5386
2010/9/3,'000001,上证指数,-0.0144
2010/9/2,'000001,上证指数,1.2541
2010/9/1,'000001,上证指数,-0.6032
2010/8/31,'000001,上证指数,-0.5227
2010/8/30,'000001,上证指数,1.6058
2010/8/27,'000001,上证指数,0.2789
2010/8/26,'000001,上证指数,0.2658
2010/8/25,'000001,上证指数,-2.0272
2010/8/24,'000001,上证指数,0.4145
2010/8/23,'000001,上证指数,-0.1113
2010/8/20,'000001,上证指数,-1.6991
2010/8/19,'000001,上证指数,0.813
2010/8/18,'000001,上证指数,-0.2093
2010/8/17,'000001,上证指数,0.3826
2010/8/16,'000001,上证指数,2.1103
2010/8/13,'000001,上证指数,1.2124
2010/8/12,'000001,上证指数,-1.2281
2010/8/11,'000001,上证指数,0.471
2010/8/10,'000001,上证指数,-2.8909
2010/8/9,'000001,上证指数,0.5319
2010/8/6,'000001,上证指数,1.436
2010/8/5,'000001,上证指数,-0.6733
2010/8/4,'000001,上证指数,0.4385
2010/8/3,'000001,上证指数,-1.703
2010/8/2,'000001,上证指数,1.3275
2010/7/30,'000001,上证指数,-0.4008
2010/7/29,'000001,上证指数,0.5488
2010/7/28,'000001,上证指数,2.2636
2010/7/27,'000001,上证指数,-0.5144
2010/7/26,'000001,上证指数,0.6475
2010/7/23,'000001,上证指数,0.3755
2010/7/22,'000001,上证指数,1.0654
2010/7/21,'000001,上证指数,0.2635
2010/7/20,'000001,上证指数,2.1535
2010/7/19,'000001,上证指数,2.1099
2010/7/16,'000001,上证指数,-0.0014
2010/7/15,'000001,上证指数,-1.8675
2010/7/14,'000001,上证指数,0.8225
2010/7/13,'000001,上证指数,-1.6233
2010/7/12,'000001,上证指数,0.8011
2010/7/9,'000001,上证指数,2.3093
2010/7/8,'000001,上证指数,-0.2465
2010/7/7,'000001,上证指数,0.4853
2010/7/6,'000001,上证指数,1.9238
2010/7/5,'000001,上证指数,-0.7954
2010/7/2,'000001,上证指数,0.3837
2010/7/1,'000001,上证指数,-1.0248
2010/6/30,'000001,上证指数,-1.1818
2010/6/29,'000001,上证指数,-4.2688
2010/6/28,'000001,上证指数,-0.687
2010/6/25,'000001,上证指数,-0.5426
2010/6/24,'000001,上证指数,-0.1217
2010/6/23,'000001,上证指数,-0.7272
2010/6/22,'000001,上证指数,0.0962
2010/6/21,'000001,上证指数,2.9042
2010/6/18,'000001,上证指数,-1.8367
2010/6/17,'000001,上证指数,-0.3773
2010/6/11,'000001,上证指数,0.2873
2010/6/10,'000001,上证指数,-0.824
2010/6/9,'000001,上证指数,2.7814
2010/6/8,'000001,上证指数,0.0883
2010/6/7,'000001,上证指数,-1.6394
2010/6/4,'000001,上证指数,0.0367
2010/6/3,'000001,上证指数,-0.7298
2010/6/2,'000001,上证指数,0.1223
2010/6/1,'000001,上证指数,-0.9206
2010/5/31,'000001,上证指数,-2.3955
2010/5/28,'000001,上证指数,-0.0057
2010/5/27,'000001,上证指数,1.1473
2010/5/26,'000001,上证指数,0.1206
2010/5/25,'000001,上证指数,-1.8999
2010/5/24,'000001,上证指数,3.4798
2010/5/21,'000001,上证指数,1.0791
2010/5/20,'000001,上证指数,-1.2314
2010/5/19,'000001,上证指数,-0.2688
2010/5/18,'000001,上证指数,1.3614
2010/5/17,'000001,上证指数,-5.0692
2010/5/14,'000001,上证指数,-0.512
2010/5/13,'000001,上证指数,2.0632
2010/5/12,'000001,上证指数,0.3075
2010/5/11,'000001,上证指数,-1.8965
2010/5/10,'000001,上证指数,0.3859
2010/5/7,'000001,上证指数,-1.8732
2010/5/6,'000001,上证指数,-4.1107
2010/5/5,'000001,上证指数,0.7715
2010/5/4,'000001,上证指数,-1.2309
2010/4/30,'000001,上证指数,0.076
2010/4/29,'000001,上证指数,-1.0998
2010/4/28,'000001,上证指数,-0.2613
2010/4/27,'000001,上证指数,-2.0736
2010/4/26,'000001,上证指数,-0.4704
2010/4/23,'000001,上证指数,-0.5317
2010/4/22,'000001,上证指数,-1.1141
2010/4/21,'000001,上证指数,1.8038
2010/4/20,'000001,上证指数,-0.0256
2010/4/19,'000001,上证指数,-4.792
2010/4/16,'000001,上证指数,-1.0952
2010/4/15,'000001,上证指数,-0.0384
2010/4/14,'000001,上证指数,0.156
2010/4/13,'000001,上证指数,1.0222
2010/4/12,'000001,上证指数,-0.5114
2010/4/9,'000001,上证指数,0.8541
2010/4/8,'000001,上证指数,-0.9374
2010/4/7,'000001,上证指数,-0.3311
2010/4/6,'000001,上证指数,0.0229
2010/4/2,'000001,上证指数,0.3349
2010/4/1,'000001,上证指数,1.2322
2010/3/31,'000001,上证指数,-0.6189
2010/3/30,'000001,上证指数,0.1495
2010/3/29,'000001,上证指数,2.0944
2010/3/26,'000001,上证指数,1.3427
2010/3/25,'000001,上证指数,-1.2311
2010/3/24,'000001,上证指数,0.1206
2010/3/23,'000001,上证指数,-0.6977
2010/3/22,'000001,上证指数,0.2225
2010/3/19,'000001,上证指数,0.7111
2010/3/18,'000001,上证指数,-0.1439
2010/3/17,'000001,上证指数,1.9259
2010/3/16,'000001,上证指数,0.5342
2010/3/15,'000001,上证指数,-1.2104
2010/3/12,'000001,上证指数,-1.2411
2010/3/11,'000001,上证指数,0.0772
2010/3/10,'000001,上证指数,-0.6586
2010/3/9,'000001,上证指数,0.5211
2010/3/8,'000001,上证指数,0.7313
2010/3/5,'000001,上证指数,0.2544
2010/3/4,'000001,上证指数,-2.3775
2010/3/3,'000001,上证指数,0.7776
2010/3/2,'000001,上证指数,-0.4772
2010/3/1,'000001,上证指数,1.1763
2010/2/26,'000001,上证指数,-0.2834
2010/2/25,'000001,上证指数,1.272
2010/2/24,'000001,上证指数,1.3278
2010/2/23,'000001,上证指数,-0.6933
2010/2/22,'000001,上证指数,-0.4882
2010/2/12,'000001,上证指数,1.0931
2010/2/11,'000001,上证指数,0.1006
2010/2/10,'000001,上证指数,1.1414
2010/2/9,'000001,上证指数,0.4657
2010/2/8,'000001,上证指数,-0.1438
2010/2/5,'000001,上证指数,-1.8665
2010/2/4,'000001,上证指数,-0.2839
2010/2/3,'000001,上证指数,2.3553
2010/2/2,'000001,上证指数,-0.226
2010/2/1,'000001,上证指数,-1.6035
2010/1/29,'000001,上证指数,-0.162
2010/1/28,'000001,上证指数,0.2523
2010/1/27,'000001,上证指数,-1.0859
2010/1/26,'000001,上证指数,-2.4243
2010/1/25,'000001,上证指数,-1.0924
2010/1/22,'000001,上证指数,-0.9584
2010/1/21,'000001,上证指数,0.2225
2010/1/20,'000001,上证指数,-2.9266
2010/1/19,'000001,上证指数,0.302
2010/1/18,'000001,上证指数,0.4015
2010/1/15,'000001,上证指数,0.2675
2010/1/14,'000001,上证指数,1.3519
2010/1/13,'000001,上证指数,-3.0944
2010/1/12,'000001,上证指数,1.9054
2010/1/11,'000001,上证指数,0.5242
2010/1/8,'000001,上证指数,0.1009
2010/1/7,'000001,上证指数,-1.888
2010/1/6,'000001,上证指数,-0.852
2010/1/5,'000001,上证指数,1.1844
2010/1/4,'000001,上证指数,-1.0185
2009/12/31,'000001,上证指数,0.4456
2009/12/30,'000001,上证指数,1.5829
2009/12/29,'000001,上证指数,0.7205
2009/12/28,'000001,上证指数,1.5099
2009/12/25,'000001,上证指数,-0.3823
2009/12/24,'000001,上证指数,2.5907
2009/12/23,'000001,上证指数,0.7624
2009/12/22,'000001,上证指数,-2.32
2009/12/21,'000001,上证指数,0.2918
2009/12/18,'000001,上证指数,-2.0507
2009/12/17,'000001,上证指数,-2.3389
2009/12/16,'000001,上证指数,-0.5878
2009/12/15,'000001,上证指数,-0.8612
2009/12/14,'000001,上证指数,1.7118
2009/12/11,'000001,上证指数,-0.2134
2009/12/10,'000001,上证指数,0.4536
2009/12/9,'000001,上证指数,-1.7319
2009/12/8,'000001,上证指数,-1.0574
2009/12/7,'000001,上证指数,0.4478
2009/12/4,'000001,上证指数,1.6056
2009/12/3,'000001,上证指数,-0.1567
2009/12/2,'000001,上证指数,1.0629
2009/12/1,'000001,上证指数,1.2538
2009/11/30,'000001,上证指数,3.1986
2009/11/27,'000001,上证指数,-2.3562
2009/11/26,'000001,上证指数,-3.6225
2009/11/25,'000001,上证指数,2.0673
2009/11/24,'000001,上证指数,-3.4486
2009/11/23,'000001,上证指数,0.9164
2009/11/20,'000001,上证指数,-0.3694
2009/11/19,'000001,上证指数,0.5261
2009/11/18,'000001,上证指数,0.6197
2009/11/17,'000001,上证指数,0.2394
2009/11/16,'000001,上证指数,2.7419
2009/11/13,'000001,上证指数,0.4634
2009/11/12,'000001,上证指数,-0.0708
2009/11/11,'000001,上证指数,-0.1075
2009/11/10,'000001,上证指数,0.0953
2009/11/9,'000001,上证指数,0.365
2009/11/6,'000001,上证指数,0.2847
2009/11/5,'000001,上证指数,0.8476
2009/11/4,'000001,上证指数,0.4595
2009/11/3,'000001,上证指数,1.2214
2009/11/2,'000001,上证指数,2.6971
2009/10/30,'000001,上证指数,1.1951
2009/10/29,'000001,上证指数,-2.3377
2009/10/28,'000001,上证指数,0.3267
2009/10/27,'000001,上证指数,-2.8334
2009/10/26,'000001,上证指数,0.0553
2009/10/23,'000001,上证指数,1.8495
2009/10/22,'000001,上证指数,-0.6245
2009/10/21,'000001,上证指数,-0.4495
2009/10/20,'000001,上证指数,1.52
2009/10/19,'000001,上证指数,2.0708
2009/10/16,'000001,上证指数,-0.1059
2009/10/15,'000001,上证指数,0.3116
2009/10/14,'000001,上证指数,1.1696
2009/10/13,'000001,上证指数,1.4409
2009/10/12,'000001,上证指数,-0.5918
2009/10/9,'000001,上证指数,4.7596
2009/9/30,'000001,上证指数,0.9035
2009/9/29,'000001,上证指数,-0.3251
2009/9/28,'000001,上证指数,-2.6531
2009/9/25,'000001,上证指数,-0.5156
2009/9/24,'000001,上证指数,0.3811
2009/9/23,'000001,上证指数,-1.8924
2009/9/22,'000001,上证指数,-2.341
2009/9/21,'000001,上证指数,0.1466
2009/9/18,'000001,上证指数,-3.189
2009/9/17,'000001,上证指数,2.0185
2009/9/16,'000001,上证指数,-1.1213
2009/9/15,'000001,上证指数,0.2308
2009/9/14,'000001,上证指数,1.2358
2009/9/11,'000001,上证指数,2.2192
2009/9/10,'000001,上证指数,-0.7255
2009/9/9,'000001,上证指数,0.5386
2009/9/8,'000001,上证指数,1.7132
2009/9/7,'000001,上证指数,0.6817
2009/9/4,'000001,上证指数,0.5829
2009/9/3,'000001,上证指数,4.7901
2009/9/2,'000001,上证指数,1.1644
2009/9/1,'000001,上证指数,0.599
2009/8/31,'000001,上证指数,-6.7446
2009/8/28,'000001,上证指数,-2.9089
2009/8/27,'000001,上证指数,-0.7144
2009/8/26,'000001,上证指数,1.7763
2009/8/25,'000001,上证指数,-2.5932
2009/8/24,'000001,上证指数,1.103
2009/8/21,'000001,上证指数,1.6894
2009/8/20,'000001,上证指数,4.5232
2009/8/19,'000001,上证指数,-4.3045
2009/8/18,'000001,上证指数,1.4023
2009/8/17,'000001,上证指数,-5.7875
2009/8/14,'000001,上证指数,-2.98
2009/8/13,'000001,上证指数,0.8944
2009/8/12,'000001,上证指数,-4.656
2009/8/11,'000001,上证指数,0.4605
2009/8/10,'000001,上证指数,-0.3352
2009/8/7,'000001,上证指数,-2.8495
2009/8/6,'000001,上证指数,-2.105
2009/8/5,'000001,上证指数,-1.237
2009/8/4,'000001,上证指数,0.2556
2009/8/3,'000001,上证指数,1.4809
2009/7/31,'000001,上证指数,2.7247
2009/7/30,'000001,上证指数,1.6877
